LOR Channel, Match, xLights Model, Color_BAD TRIAC!,None,C0C0C0_Spare Chinese 26,None,4080C0_Spare CTB24.09,None,808080_Spare CTB24.14,None,808080_Spare CTB24.15,None,808080_Spare CTB24.16,None,808080_Spare CTB24.17,None,808080_Spare CTB24.18,None,808080_Spare CTB24.19,None,808080_Spare CTB24.20,None,808080_Spare CTB24.21,None,808080_Spare CTB24.24,None,4080C0Big Nick (R),None,FF0000Bushes 1 {S} Rainbow 1 (ROGBV),None,808000Bushes 2.1 {L} (M),Exact,Bushes 2.1 {L} (M),804000Bushes 2.2 {L} (W),Exact,Bushes 2.2 {L} (W),FFFFFFBushes 2.3 {L} Low (O),None,FF8000Bushes 3.1 {C} M5 (R),Exact,Bushes 3.1 {C} M5 (R),FF0000Bushes 3.2 {C} M5 (G),Exact,Bushes 3.2 {C} M5 (G),00FF00Bushes 3.3 {C} M5 (B),Exact,Bushes 3.3 {C} M5 (B),0000FFBushes 3.4 {C} M5 (Ww),Exact,Bushes 3.4 {C} M5 (Ww),FFE3D7Bushes 4.1 {D} (Pink),Exact,Bushes 4.1 {D} (Pink),FF80FFBushes 4.2 {D} (W),Exact,Bushes 4.2 {D} (W),FFFFFFBushes 5.1 {R} C9 (R),Exact,Bushes 5.1 {R} C9 (R),FF0000Bushes 5.2 {R} C9 (G),None,00FF00Bushes 5.3 {R} C9 (B),None,0000FFBushes 5.4 {R} C9 (W),Exact,Bushes 5.4 {R} C9 (W),FFFFFFBushes 5.5 {R} C9 (V),Exact,Bushes 5.5 {R} C9 (V),8000FFBushes 5.6 {R} C9 (M),Exact,Bushes 5.6 {R} C9 (M),808000Candy Canes 1 (R),None,FF0000Candy Canes 2 (G),None,00FF00Candy Canes 3 (R),None,FF0000Candy Canes 4 (G),None,00FF00Chorus ";ahhhhh";,None,8000FFChorus ";dooweedoo";,None,0080C0Countdown Timer (B),Exact,Countdown Timer (B),0000FFDisco Balls (M),None,FF0080Eaves Chase C9 1 (R),Exact,Eaves Chase C9 1 (R),FF0000Eaves Chase C9 2 (G),Exact,Eaves Chase C9 2 (G),00FF00Eaves Chase C9 3 (B),Exact,Eaves Chase C9 3 (B),0000FFEaves Chase C9 4 (W),Exact,Eaves Chase C9 4 (W),FFFFFFElvis Singing,None,00FFFFFestivus Pole Flood (B),None,0000FFFestivus Pole Flood (G),None,00FF00Festivus Pole Flood (R),None,FF0000Flying Spaghetti Monster (W),Exact,Flying Spaghetti Monster (W),FFFFFFGarage Window 1 Dasher {L} (W),None,FFFFFFGarage Window 2 Dancer (W),None,FFFFFFGarage Window 3 Prancer (W),None,4080C0Garage Window 4 Vixen (W),None,FFFFFFGarage Window 5 Comet (W),None,FFFFFFGarage Window 6 Cupid (W),None,FFFFFFGarage Window 7 Donner (W),None,FFFFFFGarage Window 8 Blitzen {R} (W),None,FFFFFFKnight Star (RGB),None,004080Lamp Post Directions (O),None,FF8000Lamp Posts (Y),Exact,Lamp Posts (Y),FFFF00Laser- Driveway (RG),None,00FF00Laser- Spare,Exact,Laser- Spare,808080Laser- Street (RG),None,FF0000LOR Beat Wizard,None,000000Lyrics ";Blue Snowflakes";,None,00FFFFLyrics: ";Blue Blue Christmas";,None,0000FFLyrics: ";Christmas So White";,None,FFFFFFLyrics: ";Decorations of Red";,None,FF0000Lyrics: ";Green Christmas Tree";,None,00FF00Mailboxes (O),None,FF8000Manger Flood {L} (B),None,0000FFManger Flood {L} (G),None,00FF00Manger Flood {L} (R),None,FF0000Manger Flood {R} (B),None,0000FFManger Flood {R} (G),None,00FF00Manger Flood {R} (R),None,FF0000Master Power High,None,000000Master Power Low,None,000000Menorah (B),Exact,Menorah (B),0000FFMeteors 1 (W),None,FFFFFFMeteors 2 (W),None,FFFFFFMeteors 3 (B),None,0000FFMeteors 4 (M),None,FF0080Nativity Characters,None,FFFFBBPeace Sign (RGB), Coexist, Work Together,None,800000Podium (B),None,0000FFPodium (G),None,00FF00Podium (R),None,FF0000Presents (M),Exact,Presents (M),4080C0Rainbow Rope Arch 1 (R),Exact,Rainbow Rope Arch 1 (R),FF0000Rainbow Rope Arch 2 (O),Exact,Rainbow Rope Arch 2 (O),FF8000Rainbow Rope Arch 3 (Y),Exact,Rainbow Rope Arch 3 (Y),FFFF00Rainbow Rope Arch 4 (G),Exact,Rainbow Rope Arch 4 (G),00FF00Rainbow Rope Arch 5 (B),Exact,Rainbow Rope Arch 5 (B),0000FFRainbow Rope Arch 6 (V),Exact,Rainbow Rope Arch 6 (V),8000FFRoof Ridgeline {L} (B),None,0000FFRoof Ridgeline {L} (G),None,00FF00Roof Ridgeline {L} (R),None,FF0000Roof Ridgeline {R} (B),None,0000FFRoof Ridgeline {R} (G),None,00FF00Roof Ridgeline {R} (R),None,FF0000Security Lights (W),Exact,Security Lights (W),FFFFFFSinger- Snowman (W),None,FFFFFFSingers- Carolers Flood (B),None,0000FFSingers- Carolers Flood (G),None,00FF00Singers- Carolers Flood (R),None,FF0000Singers- Penguins,Exact,Singers- Penguins,FFFFFFSingers- Snow Globe (Ww),Exact,Singers- Snow Globe (Ww),FFE6C8Snow Lake (W),Exact,Snow Lake (W),FFFFFFSnowfall Motor,None,7F7F7FSnowfall Spots (W),Exact,Snowfall Spots (W),FFFFFFSpare,None,C0C0C0Spare CTB24.23,None,4080C0Star of Bethlehem (W),None,FFFFFFStreetlight Laser (R),None,A40000Swirlies- Candy Canes (RG),Exact,Swirlies- Candy Canes (RG),804000Swirlies- Driveway (RGB),Exact,Swirlies- Driveway (RGB),8000FFSwirlies- Manger Stars (RWB),Exact,Swirlies- Manger Stars (RWB),0080C0Swirlies- Oak (RGB),Exact,Swirlies- Oak (RGB),800040Swirlies- Pine (GO),Exact,Swirlies- Pine (GO),004000Swirlies- Snowflakes (WB),None,80FFFFSwirlies- Street (M),Exact,Swirlies- Street (M),47B8B3Tree- Big 1 (M),None,00FF80Tree- Big 2 (M),None,004000Tree- Palm and Willow,None,808080Tree- Small {L} (B),Exact,Tree- Small {L} (B),0000FFTree- Spiral 1 {L} (W),Exact,Tree- Spiral 1 {L} (W),FFFFFFTree- Spiral 2 {F} (W),Exact,Tree- Spiral 2 {F} (W),FFFFFFTree- Spiral 3 {R} (W),Exact,Tree- Spiral 3 {R} (W),FFFFFFTree- Spiral 4 {B} (G),Exact,Tree- Spiral 4 {B} (G),00FF00Tree- Tinsel 1 {L} (R),Exact,Tree- Tinsel 1 {L} (R),FF0000Tree- Tinsel 2 {R} (R),Exact,Tree- Tinsel 2 {R} (R),FF0000Tree- Tomato A1.1 (L} (R),Exact,Tree- Tomato A1.1 (L} (R),FF0000Tree- Tomato A1.2 (L} (G),Exact,Tree- Tomato A1.2 (L} (G),00FF00Tree- Tomato A1.3 (L} (B),Exact,Tree- Tomato A1.3 (L} (B),0000FFTree- Tomato A1.4 {L} (W),Exact,Tree- Tomato A1.4 {L} (W),FFFFFFTree- Tomato A2.1 (R),Exact,Tree- Tomato A2.1 (R),FF0000Tree- Tomato A2.2 (G),Exact,Tree- Tomato A2.2 (G),00FF00Tree- Tomato A2.3 (B),Exact,Tree- Tomato A2.3 (B),0000FFTree- Tomato A2.4 (W),Exact,Tree- Tomato A2.4 (W),FFFFFFTree- Tomato A3.1 (R),Exact,Tree- Tomato A3.1 (R),FF0000Tree- Tomato A3.2 (G),Exact,Tree- Tomato A3.2 (G),00FF00Tree- Tomato A3.3 (B),Exact,Tree- Tomato A3.3 (B),0000FFTree- Tomato A3.4 (W),Exact,Tree- Tomato A3.4 (W),FFFFFFTree- Tomato A4.1 {CL} (R),Exact,Tree- Tomato A4.1 {CL} (R),FF0000Tree- Tomato A4.2 {CL} (G),Exact,Tree- Tomato A4.2 {CL} (G),00FF00Tree- Tomato A4.3 {CL} (B),Exact,Tree- Tomato A4.3 {CL} (B),0000FFTree- Tomato A4.4 {CL} (W),Exact,Tree- Tomato A4.4 {CL} (W),FFFFFFTree- Tomato A5.1 {CR} (R),Exact,Tree- Tomato A5.1 {CR} (R),FF0000Tree- Tomato A5.2 {CR} (G),Exact,Tree- Tomato A5.2 {CR} (G),00FF00Tree- Tomato A5.3 {CR} (B),Exact,Tree- Tomato A5.3 {CR} (B),0000FFTree- Tomato A5.4 {CR} (W),Exact,Tree- Tomato A5.4 {CR} (W),FFFFFFTree- Tomato A6.1 (R),Exact,Tree- Tomato A6.1 (R),FF0000Tree- Tomato A6.2 (G),Exact,Tree- Tomato A6.2 (G),00FF00Tree- Tomato A6.3 (B),Exact,Tree- Tomato A6.3 (B),0000FFTree- Tomato A6.4 (W),Exact,Tree- Tomato A6.4 (W),FFFFFFTree- Tomato A7.1 (R),Exact,Tree- Tomato A7.1 (R),FF0000Tree- Tomato A7.2 (G),Exact,Tree- Tomato A7.2 (G),00FF00Tree- Tomato A7.3 (B),Exact,Tree- Tomato A7.3 (B),0000FFTree- Tomato A7.4 (W),Exact,Tree- Tomato A7.4 (W),FFFFFFTree- Tomato A8.1 {R} (R),Exact,Tree- Tomato A8.1 {R} (R),FF0000Tree- Tomato A8.2 {R} (G),Exact,Tree- Tomato A8.2 {R} (G),00FF00Tree- Tomato A8.3 {R} (B),Exact,Tree- Tomato A8.3 {R} (B),0000FFTree- Tomato A8.4 {R} (W),Exact,Tree- Tomato A8.4 {R} (W),FFFFFFTree- Tomato B1.1 {L} (V),Exact,Tree- Tomato B1.1 {L} (V),8000FFTree- Tomato B1.2 {L} (W),Exact,Tree- Tomato B1.2 {L} (W),FFFFFFTree- Tomato B2.1 (V),Exact,Tree- Tomato B2.1 (V),8000FFTree- Tomato B2.2 (W),Exact,Tree- Tomato B2.2 (W),FFFFFFTree- Tomato B3.1 (V),Exact,Tree- Tomato B3.1 (V),8000FFTree- Tomato B3.2 (W),Exact,Tree- Tomato B3.2 (W),FFFFFFTree- Tomato B4.1 {CL} (V),Exact,Tree- Tomato B4.1 {CL} (V),8000FFTree- Tomato B4.2 {CL} (W),Exact,Tree- Tomato B4.2 {CL} (W),FFFFFFTree- Tomato B5.1 {CR} (V),Exact,Tree- Tomato B5.1 {CR} (V),8000FFTree- Tomato B5.2 {CR} (W),Exact,Tree- Tomato B5.2 {CR} (W),FFFFFFTree- Tomato B6.1 (V),Exact,Tree- Tomato B6.1 (V),8000FFTree- Tomato B6.2 (W),Exact,Tree- Tomato B6.2 (W),FFFFFFTree- Tomato B7.1 (V),Exact,Tree- Tomato B7.1 (V),8000FFTree- Tomato B7.2 (W),Exact,Tree- Tomato B7.2 (W),FFFFFFTree- Tomato B8.1 {R} (V),Exact,Tree- Tomato B8.1 {R} (V),8000FFTree- Tomato B8.2 {R} (W),Exact,Tree- Tomato B8.2 {R} (W),FFFFFFTwinklers 1,None,FFFFFFTwinklers 2,None,FFFFFFTwinklers 3,None,FFFFFFTwinklers 4,None,FFFFFFUFOs 1 {L} (RGB),None,FFFF00UFOs 2 {CT} (RGB),None,804040UFOs 3 {R} (RGB),None,4080C0Wreath Berries(R),None,FF0000Wreath Leaves(G),None,00FF00Yellow Snow (Y),Exact,Yellow Snow (Y),FFFF00Yule Log (O),Exact,Yule Log (O),FF8000,None,Yule Log Candles (O),
,None,Menorah Bulb 0 (B) {C},
,None,Menorah Bulbs 5-8 (B) {L},
,None,Menorah Bulbs 1-4 (B) {R},
,None,CandyCaneTest,
,None,aGround,
,None,Bushes 2.4 {L} Low (O),
,None,Mailbox- Real (O),
,None,Mailbox- MiniWicker (W),
,None,Mailbox- Graphic,
,None,Lasers- Driveway (RGB),
,None,Santa in the Window,
,None,Streetlight Laser,
,None,Bushes 1 {S} Rainbow 1 (R),
,None,Bushes 1 {S} Rainbow 2 (O),
,None,Bushes 1 {S} Rainbow 3 (G),
,None,Bushes 1 {S} Rainbow 4 (B),
,None,Bushes 1 {S} Rainbow 5 (V),
,None,CandyCane22-G2,
,None,CandyCane21-R1,
,None,CandyCane18-G2,
,None,CandyCane17-R1,
,None,CandyCane16-G4,
,None,CandyCane15-R3,
,None,CandyCane14-G2,
,None,CandyCane13-R1,
,None,CandyCane12-G4,
,None,CandyCane11-R3,
,None,CandyCane10-G2,
,None,CandyCane09-R1,
,None,CandyCane08-G4,
,None,CandyCane07-R3,
,None,CandyCane06-G2,
,None,CandyCane05-R1,
,None,CandyCane04-G4,
,None,CandyCane03-R3,
,None,CandyCane02-G2,
,None,Swirlies- Snowflakes {L} (WB),
,None,Wreath 6 Leaves (G),
,None,Wreath 5 Berries (R),
,None,Wreath 4 Leaves (G),
,None,Wreath 3 Leaves (G),
,None,Wreath 2 Berries (R),
,None,Wreath 1 Leaves (G),
,None,HappyHolidays,
,None,Deer 2,
,None,Manger Flood {L} (RGB),
,None,Singer- Snowman (New) (W),
,None,Deer 1,
,None,Lasers- Street (RG),
,None,Disco Balls {R} (M),
,None,Disco Balls {L} (M),
,None,UFOs 3 {R}{R} (RGB),
,None,UFOs 3 {R}{L} (RGB),
,None,UFOs 1 {L}{R} (RGB),
,None,UFOs 1 {L}{L} (RGB),
,None,UFOs 2 {CT}{R} (RGB),
,None,UFOs 2 {CT}{L} (RGB),
,None,Tree- Big AC,
,None,CandyCane01-R1,
,None,Swirlies- Snowflakes {R} (WB),
,None,Bushes 5.3 {R} C9 (G),
,None,Bushes 5.2 {R} C9 (B),
,None,Peace Sign (RGB),
,None,z_Spare [L6.08],
,None,z_Spare [L6.09],
,None,z_Spare [L6.10],
,None,z_Spare [L3.09],
,None,z_Spare [L6.07],
,None,z_Spare [L3.10,
,None,z_BAD TRIAC [L1.09],
,None,Manger Flood {R} (RGB),
,None,Nativity Blowmolds (W),
,None,Lasers- House Front,
,None,Big Nick Internal (W),
,None,Trees- Rainbow (ROYGBV),
,None,Trees- Palm and Willow (GW),
,None,Swirlies- Big Nick Fire,
,None,Master Power One,
,None,Master Power Two,
,None,CandyCane19-R3,
,None,CandyCane20-G4,

,None,CandyCane20-G4,LOR RGB Channel, Match, xLights ModelFestivus Pole Flood (RGB),Exact,Festivus Pole Flood (RGB)Manger Flood {L} (RGB),None,Manger Flood {R} (RGB),None,Podium (RGB),None,Roof Ridgeline {L} (RGB),Exact,Roof Ridgeline {L} (RGB)Roof Ridgeline {R} (RGB),Exact,Roof Ridgeline {R} (RGB)Singers- Carolers Flood (RGB),None,
Singers- Carolers Flood (RGB),None,LOR Channel Group, Match, xLights Model Group<;A>; LOR Circuit 1 Unit 7- High Power in Garage [U01.097-112],None,<;B>; LOR Circuit 1 Unit 3- Trees- Tomato Row B [U01.033-048],None,<;C>; LOR Circuit 2 Unit 4- Trees- Misc [U01.049-064],None,<;D>; LOR Circuit 1 Unit 5- Behind Left Bushes [U01.065-080],None,<;E>; LOR Circuit 1 Unit 6- Behind Middle Bushes [U01.081-096],None,<;H>; Renard 32 Plus- Trees- Tomato Trees Row A [U01.001-032],None,Blue Stuff,None,Bushes,None,Bushes (Muticolor),None,Candy Canes (Green),None,Candy Canes (Red),None,Colored Lyrics,None,Ctlr #8 Chinese 27 - 12 Volts [U02.001-027],None,DMX Universe 01,None,DMX Universe 02,None,DMX Universe 03,None,Green Stuff,None,Lasers,None,LOR #3B 5 Volts CTB24G3 [U02-033-056],None,LOR #5B Behind Right Bushes [U02.065-80],None,Meteors,None,Multicolor Stuff,None,Purple Stuff,None,Red Stuff,None,RGB Floods Blues,None,RGB Floods Greens,None,RGB Floods Reds,None,Snow,None,Song Parts,None,Spiral Trees,None,Swirlies,None,Swirlies and Spinners,None,Tree- Tomato A1 (L},None,Tree- Tomato A2,None,Tree- Tomato A3,None,Tree- Tomato A4 {CL},None,Tree- Tomato A5 {CR},None,Tree- Tomato A6,None,Tree- Tomato A7,None,Tree- Tomato A8 {R},None,Trees,None,Trees- Tomato A Blue [U1.02-30],None,Trees- Tomato A Green [U1.03-31],None,Trees- Tomato A Red [U1.01-29],None,Trees- Tomato A White [U1.04-32],None,Trees- Tomato B [L5.01-16] (W)(Vio),None,Trees- Tomato B By Tree- as (VW),None,Trees- Tomato B Purple (V),None,Trees- Tomato B White [L5.02-16] (W),None,Twinklers,None,UFOs,None,White Stuff,None,Yellow Orange Pink Stuff,None,,None,Tree- Tomato A1 Group (RGBW)
,None,Trees- Tomato A 1 Red Group (R)
,None,Trees- Tomato A 2 Grn Group (G)
,None,Trees- Tomato A 3 Blu Group (B)
,None,Trees- Tomato A 4 Wht Group (W)
,None,Eaves Chase C9 Group (RGBW)
,None,EavePixels Group
,None,Candy Canes All Individual Group
,None,Fence Pixels Group
,None,Tree- Tomato A2 Group (RGBW)
,None,Tree- Tomato A3 Group (RGBW)
,None,Tree- Tomato A4 Group (RGBW)
,None,Tree- Tomato A5 Group (RGBW)
,None,Tree- Tomato A6 Group (RGBW)
,None,Tree- Tomato A7 Group (RGBW)
,None,Tree- Tomato A8 Group (RGBW)
,None,Trees- Tomato B Wht Group
,None,Trees- Tomato B Vio Group
,None,Tree- Tomato B1 Group (VW)
,None,Tree- Tomato B3 Group (VW)
,None,Tree- Tomato B4 Group (VW)
,None,Tree- Tomato B5 Group (VW)
,None,Tree- Tomato B6 Group (VW)
,None,Tree- Tomato B7 Group (VW)
,None,Tree- Tomato B8 Group (VW)
,None,Trees- Tomato A+B Wht Indiv Group
,None,Trees- Tomato A Groups Group (RGBW)
,None,Trees- Tomato B Groups Group (VW)
,None,Trees- Tomato All Groups Group (RGBWVW)
,None,Tree- Tomato B2 Group (VW)
,None,Trees- Spiral Group (WWWG)
,None,Trees- Tinsel Group (R)
,None,Bushes 3 {C} Group (RGBWw)
,None,Bushes 2 {L} Group (MWO)
,None,Bushes 5 {R} ALL Group (RGBWVM)
,None,Bushes 4 {D} Group (PW)
,None,Bushes White Group
,None,Ridgeline Group
,None,Wreath Leaves (G)
,None,Wreath Berries (R)
,None,Rainbow Arch Group (RYOGBV)
,None,Swirlies- Snowflakes (WB)
,None,Wreath (GR)
,None,Forest (all individual) Group
,None,Bushes 5 {R} RGBW Group (RGBW)
,None,Bushes 1 {S} Rainbow (ROGBV)
,None,Religious Group
,None,Candy Canes 1 (R)
,None,Candy Canes 2 (G)
,None,Candy Canes 3 (R)
,None,Candy Canes 4 (G)
,None,Snow Group
,None,Master Power Group
,None, EVERYTHING Group
,None,Canes + Fence Group
,None,Mailboxes (Y)
,None,UFOs All Group (RGB)
,None,UFOs 1 {L} (RGB)
,None,UFOs 2 {CT} (RGB)
,None,UFOs 3 {R} (RGB)
,None,Disco Balls (M)
,None,House Front Groups Group
,None,Bushes Groups Group
,None,Trees- Others Group
,None,Oddballs Group
,None,Nativity Group
,None,Trees- Tomato by Color Group
,None,All Lights
,None,Forest Groups Group
,None,Swirlies Group (M)
,None,Lasers Group
,None,Pixels View Group
,None,Pixels Eaves Group
,None,Pixels Fence Group
,None,Candy Canes Seq Group (RGRG)
,None,Singers
,None,Color RED Group
,None,Color  Groups Group
,None,Color GRN Group
,None,Color BLU Group
,None,Color WHT Group
,None,Color VIO Group
,None,Color MULTI Group
,None,xLOR#1 In Garage [USB L1.01-16]
,None,xRenard- Trees- Tomato Row A [U01.001-032]
,None,xLOR#2 Trees- Tomato Row B [U01.033-048]
,None,xLOR#3 Behind the SnowGlobe [U01.049-064]
,None,xLOR#4 Behind the Left Bushes [U01.065-080]
,None,xLOR#5 Behind the Center Bushes [U01.081-096]
,None,xChinese27 In Garage 12Volts [U02.001-027]
,None,xLOR#7 Behind the Right Bushes [U02.065-080]
,None,Snow Lake with Deer (W)
,None,Color ORN Group
,None,Snowflakes Boscoyo 16
,None,Trees- ALL Groups Group
